Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
15006.0,89,1,277.4,2,1,1,211
15008.0,116,2,360.0,2,2,2,222
15011.0,31,2,416.6,3,2,2,322
15012.0,9,2,429.78,4,2,2,422
15013.0,123,10,1610.82,2,4,3,243
15015.0,137,13,2354.97,1,4,4,144
15016.0,29,4,450.85,3,3,2,332
15018.0,3,1,111.25,4,1,1,411
15020.0,15,1,198.47,4,1,1,411
15021.0,2,4,826.91,4,3,3,433
15022.0,313,1,281.05,1,1,1,111
15023.0,5,10,5287.64,4,4,4,444
15024.0,3,8,2414.18,4,4,4,444
15025.0,204,1,617.83,1,1,2,112
15026.0,11,2,579.89,4,2,2,422
15027.0,31,6,2129.45,3,4,4,344
15028.0,4,3,521.78,4,3,2,432
15029.0,255,1,365.1,1,1,2,112
15030.0,16,6,1461.63,4,4,3,443
15031.0,30,10,2449.75,3,4,4,344
15032.0,2,7,8821.55,4,4,4,444
15034.0,22,6,3957.04,3,4,4,344
15037.0,12,2,397.76,4,2,2,422
15038.0,5,4,579.67,4,3,2,432
15039.0,4,47,19960.3,4,4,4,444
15040.0,177,1,7.49,1,1,1,111
15041.0,80,1,109.47,2,1,1,211
15042.0,231,1,179.52,1,1,1,111
15043.0,99,5,2333.3199999999997,2,4,4,244
15044.0,15,18,8389.42,4,4,4,444
15046.0,61,10,2533.37,2,4,4,244
15048.0,4,1,98.7,4,1,1,411
15050.0,57,2,2349.5,2,2,4,224
15051.0,15,6,2543.55,4,4,4,444
15055.0,110,3,549.12,2,3,2,232
15056.0,156,1,113.64999999999999,1,1,1,111
15057.0,79,3,1766.46,2,3,4,234
15058.0,12,5,1285.04,4,4,3,443
15059.0,12,10,2153.48,4,4,4,444
15061.0,3,86,83284.38,4,4,4,444
15062.0,59,4,1597.76,2,3,3,233
15064.0,46,4,1254.41,3,3,3,333
15065.0,46,1,168.73,3,1,1,311
15067.0,49,2,2118.12,3,2,4,324
15068.0,54,2,621.54,2,2,2,222
15070.0,8,3,737.0500000000001,4,3,3,433
15071.0,22,2,473.49,3,2,2,322
15072.0,115,1,187.51999999999998,2,1,1,211
15073.0,36,5,1744.61,3,4,4,344
15074.0,65,2,817.46,2,2,3,223
15076.0,128,2,566.89,2,2,2,222
15077.0,130,2,2428.08,2,2,4,224
15078.0,4,23,8018.77,4,4,4,444
15079.0,1,8,2871.74,4,4,4,444
15080.0,63,2,546.25,2,2,2,222
15081.0,3,8,1460.92,4,4,3,443
15082.0,304,1,93.35000000000001,1,1,1,111
15084.0,15,2,965.2,4,2,3,423
15085.0,365,1,347.54,1,1,2,112
15086.0,200,2,218.53,1,2,1,121
15091.0,310,2,565.9,1,2,2,122
15092.0,98,1,318.65,2,1,2,212
15093.0,8,18,9729.09,4,4,4,444
15094.0,99,2,83.0,2,2,1,221
15095.0,56,6,1771.04,2,4,4,244
15097.0,219,2,660.27,1,2,2,122
15100.0,2,6,2018.6999999999998,4,4,4,444
15101.0,151,4,1160.41,1,3,3,133
15102.0,166,2,554.67,1,2,2,122
15105.0,66,2,795.98,2,2,3,223
15107.0,8,4,620.85,4,3,2,432
15109.0,215,2,498.15000000000003,1,2,2,122
15110.0,39,2,509.75,3,2,2,322
15111.0,8,3,1163.39,4,3,3,433
15112.0,247,1,209.4,1,1,1,111
15114.0,19,2,639.56,3,2,2,322
15115.0,368,1,191.74,1,1,1,111
15117.0,84,3,934.19,2,3,3,233
15122.0,58,8,2853.4900000000002,2,4,4,244
15123.0,57,3,2456.86,2,3,4,234
15124.0,112,2,266.63,2,2,1,221
15125.0,115,9,5496.39,2,4,4,244
15126.0,172,2,449.49,1,2,2,122
15127.0,155,1,304.97,1,1,1,111
15128.0,66,1,312.68,2,1,2,212
15129.0,21,12,3412.78,3,4,4,344
15131.0,30,1,80.28,3,1,1,311
15133.0,18,2,824.48,4,2,3,423
15134.0,17,2,208.3,4,2,1,421
15135.0,192,1,166.63,1,1,1,111
15137.0,156,2,823.4,1,2,3,123
15138.0,29,1,502.52,3,1,2,312
15140.0,78,1,889.44,2,1,3,213
15141.0,93,7,1388.47,2,4,3,243
15142.0,46,5,2121.18,3,4,4,344
15143.0,68,1,304.18,2,1,1,211
15144.0,15,12,5579.87,4,4,4,444
15149.0,212,4,1033.81,1,3,3,133
15150.0,92,3,3686.61,2,3,4,234
15151.0,59,2,2085.61,2,2,4,224
15152.0,337,1,518.14,1,1,2,112
15154.0,114,2,1089.44,2,2,3,223
15155.0,19,1,383.96999999999997,3,1,2,312
15157.0,205,2,718.04,1,2,3,123
15158.0,37,1,204.62,3,1,1,311
15159.0,31,4,3475.7200000000003,3,3,4,334
15160.0,10,3,431.11,4,3,2,432
15161.0,24,1,119.92,3,1,1,311
15162.0,367,1,312.9,1,1,2,112
15164.0,25,6,1203.53,3,4,3,343
15165.0,9,1,487.75,4,1,2,412
15166.0,103,1,167.16,2,1,1,211
15167.0,43,4,1468.82,3,3,3,333
15169.0,18,2,569.22,4,2,2,422
15170.0,42,1,81.15,3,1,1,311
15173.0,16,7,1494.6,4,4,3,443
15174.0,46,1,345.71,3,1,2,312
15176.0,303,1,988.04,1,1,3,113
15177.0,61,1,948.93,2,1,3,213
15179.0,28,8,5284.97,3,4,4,344
15180.0,3,3,816.9300000000001,4,3,3,433
15181.0,56,2,510.72,2,2,2,222
15182.0,21,9,2376.1020000000003,3,4,4,344
15183.0,183,3,639.93,1,3,2,132
15184.0,23,2,283.19,3,2,1,321
15186.0,110,3,991.7900000000001,2,3,3,233
15188.0,361,1,310.43,1,1,2,112
15189.0,17,5,1298.99,4,4,3,443
15190.0,70,1,834.4399999999999,2,1,3,213
15191.0,99,3,588.05,2,3,2,232
15192.0,1,3,937.07,4,3,3,433
15194.0,4,14,4811.16,4,4,4,444
15196.0,68,2,313.7,2,2,2,222
15197.0,30,3,797.9,3,3,3,333
15198.0,44,3,377.71,3,3,2,332
15199.0,10,6,1853.7,4,4,4,444
15200.0,130,1,549.05,2,1,2,212
15201.0,75,2,606.4100000000001,2,2,2,222
15202.0,56,3,6001.49,2,3,4,234
15203.0,26,9,2572.38,3,4,4,344
15207.0,52,3,683.9200000000001,3,3,2,332
15208.0,59,1,100.4,2,1,1,211
15209.0,366,1,178.98000000000002,1,1,1,111
15210.0,14,2,845.01,4,2,3,423
15211.0,1,1,383.07,4,1,2,412
15212.0,12,1,106.47999999999999,4,1,1,411
15215.0,29,4,1687.49,3,3,3,333
15216.0,254,1,389.49,1,1,2,112
15217.0,199,1,426.24,1,1,2,112
15218.0,25,11,5711.9400000000005,3,4,4,344
15219.0,284,1,379.7,1,1,2,112
15221.0,2,4,2062.2000000000003,4,3,4,434
15222.0,108,10,2965.91,2,4,4,244
15223.0,245,3,662.2,1,3,2,132
15224.0,148,3,549.28,1,3,2,132
15227.0,32,4,1269.0900000000001,3,3,3,333
15228.0,64,2,2193.56,2,2,4,224
15229.0,222,1,160.5,1,1,1,111
15231.0,257,1,250.26,1,1,1,111
15233.0,37,1,59.400000000000006,3,1,1,311
15235.0,5,6,690.3000000000001,4,4,2,442
15240.0,10,7,2753.41,4,4,4,444
15241.0,66,3,1293.72,2,3,3,233
15242.0,58,1,302.04,2,1,1,211
15243.0,71,1,610.6,2,1,2,212
15244.0,302,1,280.51,1,1,1,111
15245.0,38,5,2095.0,3,4,4,344
15246.0,191,1,266.25,1,1,1,111
15247.0,113,2,620.06,2,2,2,222
15248.0,47,3,1893.93,3,3,4,334
15249.0,66,5,2577.54,2,4,4,244
15250.0,276,1,60.0,1,1,1,111
15251.0,50,10,9839.55,3,4,4,344
15252.0,57,3,1362.63,2,3,3,233
15253.0,39,3,1136.89,3,3,3,333
15254.0,182,2,787.99,1,2,3,123
15255.0,32,8,2815.17,3,4,4,344
15256.0,197,1,71.95,1,1,1,111
15257.0,50,1,368.75,3,1,2,312
15259.0,148,4,1182.3799999999999,1,3,3,133
15260.0,8,20,7377.46,4,4,4,444
15261.0,17,3,1253.18,4,3,3,433
15262.0,16,2,239.87,4,2,1,421
15264.0,166,1,454.66,1,1,2,112
15265.0,240,2,1839.52,1,2,4,124
15266.0,15,4,732.91,4,3,3,433
15268.0,114,3,961.9000000000001,2,3,3,233
15269.0,16,2,816.56,4,2,3,423
15270.0,36,14,6145.37,3,4,4,344
15271.0,1,10,2146.95,4,4,4,444
15272.0,86,4,1309.01,2,3,3,233
15273.0,235,1,228.96,1,1,1,111
15276.0,30,3,491.17,3,3,2,332
15277.0,61,1,220.44,2,1,1,211
15278.0,197,4,496.15999999999997,1,3,2,132
15279.0,16,4,1290.03,4,3,3,433
15280.0,124,2,284.4,2,2,1,221
15281.0,14,7,6211.42,4,4,4,444
15282.0,206,1,348.59,1,1,2,112
15283.0,26,3,148.33,3,3,1,331
15284.0,136,1,24.75,2,1,1,211
15285.0,43,1,94.92,3,1,1,311
15287.0,15,3,369.34000000000003,4,3,2,432
15288.0,1,6,1574.51,4,4,3,443
15289.0,94,2,653.3100000000001,2,2,2,222
15290.0,29,8,2553.06,3,4,4,344
15291.0,9,26,9178.26,4,4,4,444
15293.0,301,1,247.5,1,1,1,111
15294.0,46,1,233.35,3,1,1,311
15295.0,290,1,207.04,1,1,1,111
15296.0,56,6,6650.17,2,4,4,244
15298.0,2,12,4659.47,4,4,4,444
15299.0,8,6,3484.5299999999997,4,4,4,444
15301.0,4,6,2533.09,4,4,4,444
15302.0,366,1,308.0,1,1,2,112
15303.0,201,2,650.16,1,2,2,122
15304.0,4,2,225.15,4,2,1,421
15305.0,191,1,93.6,1,1,1,111
15306.0,136,6,2310.38,2,4,4,244
15309.0,246,4,797.96,1,3,3,133
15310.0,114,1,1634.64,2,1,3,213
15311.0,1,121,55942.74,4,4,4,444
15312.0,19,8,2005.3400000000001,3,4,4,344
15314.0,49,2,492.47999999999996,3,2,2,322
15317.0,313,1,129.75,1,1,1,111
15321.0,73,9,3961.42,2,4,4,244
15322.0,112,1,711.18,2,1,3,213
15323.0,198,3,434.6,1,3,2,132
15324.0,337,1,140.22000000000003,1,1,1,111
15325.0,31,7,1439.72,3,4,3,343
15326.0,245,4,1388.81,1,3,3,133
15328.0,43,1,107.24,3,1,1,311
15329.0,10,8,1909.13,4,4,4,444
15331.0,135,3,767.91,2,3,3,233
15332.0,2,6,4892.68,4,4,4,444
15336.0,37,1,240.5,3,1,1,311
15337.0,47,1,373.02,3,1,2,312
15338.0,313,1,277.93,1,1,1,111
15339.0,57,5,1246.95,2,4,3,243
15340.0,197,1,105.5,1,1,1,111
15341.0,85,1,382.2,2,1,2,212
15346.0,61,2,343.7,2,2,2,222
15347.0,2,4,1162.0,4,3,3,433
15350.0,9,2,547.6,4,2,2,422
15351.0,5,4,1770.23,4,3,4,434
15352.0,184,1,111.15,1,1,1,111
15353.0,3,6,2336.0,4,4,4,444
15354.0,239,3,284.4,1,3,1,131
15356.0,4,4,664.66,4,3,2,432
15358.0,1,22,8703.210000000001,4,4,4,444
15359.0,298,8,181.35,1,4,1,141
15361.0,162,3,270.15000000000003,1,3,1,131
15362.0,84,2,613.08,2,2,2,222
15363.0,8,2,678.11,4,2,2,422
15365.0,39,6,2242.81,3,4,4,344
15366.0,45,5,1786.57,3,4,4,344
15367.0,54,7,3203.74,2,4,4,244
15368.0,30,1,275.8,3,1,1,311
15369.0,128,11,6251.26,2,4,4,244
15370.0,46,1,1352.96,3,1,3,313
15371.0,298,1,59.400000000000006,1,1,1,111
15372.0,86,7,4009.66,2,4,4,244
15373.0,7,6,1002.9300000000001,4,4,3,443
15374.0,260,1,139.32,1,1,1,111
15375.0,326,1,60.959999999999994,1,1,1,111
15377.0,18,4,1211.75,4,3,3,433
15378.0,98,2,246.5,2,2,1,221
15379.0,36,1,1174.55,3,1,3,313
15380.0,1,7,1788.8,4,4,4,444
15381.0,59,3,1293.72,2,3,3,233
15382.0,10,6,7777.84,4,4,4,444
15384.0,17,2,1385.38,4,2,3,423
15385.0,28,2,625.2,3,2,2,322
15387.0,128,1,468.65,2,1,2,212
15389.0,36,4,2233.8,3,3,4,334
15390.0,32,2,1216.66,3,2,3,323
15391.0,220,1,289.87,1,1,1,111
15392.0,10,3,1376.0900000000001,4,3,3,433
15393.0,203,3,659.48,1,3,2,132
15394.0,31,7,3103.26,3,4,4,344
15396.0,219,1,508.20000000000005,1,1,2,112
15400.0,56,3,586.1,2,3,2,232
15401.0,88,2,216.95000000000002,2,2,1,221
15402.0,23,4,1203.77,3,3,3,333
15403.0,127,2,170.88,2,2,1,221
15404.0,11,1,257.06,4,1,1,411
15405.0,212,1,310.74,1,1,2,112
15406.0,89,2,465.15999999999997,2,2,2,222
15409.0,357,1,131.25,1,1,1,111
15410.0,204,2,1234.88,1,2,3,123
15413.0,327,5,6798.72,1,4,4,144
15416.0,114,3,588.5,2,3,2,232
15418.0,61,2,449.42,2,2,2,222
15420.0,70,6,743.0,2,4,3,243
15421.0,21,6,2854.98,3,4,4,344
15422.0,15,5,1522.27,4,4,3,443
15423.0,217,2,223.39,1,2,1,121
15424.0,99,1,214.44,2,1,1,211
15425.0,36,4,1941.1200000000001,3,3,4,334
15426.0,5,5,1134.85,4,4,3,443
15428.0,23,3,668.97,3,3,2,332
15430.0,103,2,954.75,2,2,3,223
15431.0,138,1,153.24,1,1,1,111
15432.0,177,1,149.57,1,1,1,111
15434.0,10,6,1525.5800000000002,4,4,3,443
15437.0,276,1,193.29000000000002,1,1,1,111
15439.0,40,4,1269.05,3,3,3,333
15441.0,32,3,1254.21,3,3,3,333
15443.0,110,7,1900.64,2,4,4,244
15445.0,226,1,171.0,1,1,1,111
15446.0,12,3,399.75,4,3,2,432
15447.0,163,4,337.71000000000004,1,3,2,132
15448.0,310,1,294.17,1,1,1,111
15451.0,70,2,226.86,2,2,1,221
15452.0,26,3,1256.63,3,3,3,333
15454.0,254,1,126.89,1,1,1,111
15455.0,233,1,38.25,1,1,1,111
15456.0,39,7,1656.93,3,4,3,343
15458.0,38,1,208.79999999999998,3,1,1,311
15459.0,53,2,202.82999999999998,2,2,1,221
15461.0,96,2,429.7,2,2,2,222
15462.0,81,1,502.45,2,1,2,212
15465.0,5,15,5281.53,4,4,4,444
15466.0,25,3,1225.93,3,3,3,333
15468.0,28,1,962.97,3,1,3,313
15469.0,74,1,335.7,2,1,2,212
15470.0,211,1,63.419999999999995,1,1,1,111
15471.0,16,2,837.53,4,2,3,423
15473.0,80,1,274.8,2,1,1,211
15474.0,231,1,150.35,1,1,1,111
15476.0,16,4,2209.98,4,3,4,434
15477.0,285,1,368.4,1,1,2,112
15478.0,211,1,583.56,1,1,2,112
15479.0,369,1,147.4,1,1,1,111
15480.0,101,4,5373.5,2,3,4,234
15481.0,37,1,1993.34,3,1,4,314
15482.0,22,7,3537.6,3,4,4,344
15483.0,21,6,592.56,3,4,2,342
15484.0,176,2,1061.69,1,2,3,123
15485.0,9,5,3186.01,4,4,4,444
15486.0,163,1,102.0,1,1,1,111
15487.0,315,1,231.32,1,1,1,111
15488.0,92,4,340.6,2,3,2,232
15489.0,36,5,1285.3300000000002,3,4,3,343
15490.0,66,1,210.85,2,1,1,211
15493.0,25,4,2168.27,3,3,4,334
15494.0,114,3,2422.02,2,3,4,234
15495.0,15,1,246.5,4,1,1,411
15496.0,267,1,146.14000000000001,1,1,1,111
15497.0,18,7,7395.19,4,4,4,444
15498.0,2,19,12633.18,4,4,4,444
15499.0,359,1,158.65,1,1,1,111
15501.0,40,2,399.95,3,2,2,322
15502.0,4,5,3548.34,4,4,4,444
15503.0,362,1,116.26,1,1,1,111
15504.0,156,3,349.87,1,3,2,132
15506.0,17,3,1058.25,4,3,3,433
15509.0,16,1,152.41,4,1,1,411
15512.0,26,2,210.58,3,2,1,321
15513.0,1,18,12992.33,4,4,4,444
15514.0,15,7,2368.34,4,4,4,444
15515.0,23,1,171.81,3,1,1,311
15518.0,15,7,2268.44,4,4,4,444
15519.0,19,2,344.61,3,2,2,322
15521.0,36,8,4098.04,3,4,4,344
15523.0,24,15,16847.18,3,4,4,344
15524.0,242,1,151.4,1,1,1,111
15525.0,9,2,430.78,4,2,2,422
15527.0,30,15,3126.36,3,4,4,344
15529.0,2,2,1116.72,4,2,3,423
15530.0,148,1,311.37,1,1,2,112
15532.0,12,6,2174.12,4,4,4,444
15534.0,361,1,162.25,1,1,1,111
15535.0,40,2,541.47,3,2,2,322
15536.0,45,1,259.09,3,1,1,311
15538.0,173,6,3358.3999999999996,1,4,4,144
15540.0,11,1,247.38,4,1,1,411
15542.0,148,3,855.71,1,3,3,133
15543.0,95,1,114.4,2,1,1,211
15544.0,8,12,4615.72,4,4,4,444
15545.0,7,1,135.32999999999998,4,1,1,411
15546.0,242,2,1079.1000000000001,1,2,3,123
15547.0,12,12,5146.45,4,4,4,444
15548.0,231,1,158.09,1,1,1,111
15549.0,57,5,652.7,2,4,2,242
15550.0,14,8,1635.42,4,4,3,443
15551.0,30,6,1243.75,3,4,3,343
15552.0,259,1,162.4,1,1,1,111
15555.0,1,22,7267.83,4,4,4,444
15558.0,275,1,202.68,1,1,1,111
15559.0,204,1,1109.4,1,1,3,113
15560.0,33,2,153.52,3,2,1,321
15561.0,19,4,1133.8,3,3,3,333
15562.0,60,2,536.88,2,2,2,222
15563.0,150,3,1459.02,1,3,3,133
15564.0,99,2,70.74000000000001,2,2,1,221
15566.0,28,2,227.87,3,2,1,321
15569.0,26,5,2207.74,3,4,4,344
15570.0,5,14,5105.32,4,4,4,444
15571.0,22,10,3241.92,3,4,4,344
15572.0,16,3,1431.78,4,3,3,433
15573.0,254,3,597.23,1,3,2,132
15574.0,8,3,774.84,4,3,3,433
15575.0,255,1,30.1,1,1,1,111
15577.0,359,2,137.15,1,2,1,121
15579.0,19,3,923.03,3,3,3,333
15580.0,12,8,1375.39,4,4,3,443
15581.0,2,26,4076.9700000000003,4,4,4,444
15583.0,12,1,95.96,4,1,1,411
15584.0,35,2,547.34,3,2,2,322
15586.0,228,3,1139.1,1,3,3,133
15587.0,28,3,608.4000000000001,3,3,2,332
15588.0,313,1,579.6,1,1,2,112
15590.0,18,5,1496.6,4,4,3,443
15591.0,218,3,217.9,1,3,1,131
15595.0,123,1,357.6,2,1,2,212
15596.0,1,5,1723.45,4,4,4,444
15597.0,211,1,238.8,1,1,1,111
15598.0,63,1,307.34,2,1,2,212
15599.0,81,1,488.32,2,1,2,212
15600.0,64,4,1199.31,2,3,3,233
15601.0,8,17,8183.56,4,4,4,444
15602.0,4,8,1932.64,4,4,4,444
15603.0,284,1,40.0,1,1,1,111
15605.0,9,5,738.57,4,4,3,443
15606.0,26,8,2310.83,3,4,4,344
15607.0,179,8,1604.21,1,4,3,143
15608.0,51,1,692.3,3,1,2,312
15611.0,19,13,1405.83,3,4,3,343
15613.0,246,1,433.71999999999997,1,1,2,112
15614.0,73,4,3147.36,2,3,4,234
15615.0,26,24,10974.23,3,4,4,344
15616.0,74,1,317.11,2,1,2,212
15617.0,32,3,828.5500000000001,3,3,3,333
15620.0,45,1,389.18,3,1,2,312
15622.0,63,8,4143.05,2,4,4,244
15623.0,29,7,2136.02,3,4,4,344
15625.0,12,5,1702.1399999999999,4,4,3,443
15626.0,57,1,391.72,2,1,2,212
15627.0,93,2,566.9,2,2,2,222
15628.0,2,9,2782.02,4,4,4,444
15629.0,86,4,2240.9,2,3,4,234
15630.0,280,1,295.05,1,1,1,111
15631.0,278,1,596.67,1,1,2,112
15633.0,145,13,4335.96,1,4,4,144
15634.0,19,1,311.1,3,1,2,312
15635.0,31,1,100.35,3,1,1,311
15636.0,73,2,719.82,2,2,3,223
15637.0,49,4,574.23,3,3,2,332
15638.0,14,6,2265.2,4,4,4,444
15639.0,87,2,639.76,2,2,2,222
15640.0,8,15,11411.92,4,4,4,444
15641.0,32,8,3458.35,3,4,4,344
15642.0,365,1,105.78000000000002,1,1,1,111
15645.0,50,2,443.16,3,2,2,322
15646.0,8,3,526.97,4,3,2,432
15647.0,51,1,169.0,3,1,1,311
15649.0,3,3,1354.35,4,3,3,433
15650.0,157,2,553.88,1,2,2,122
15651.0,56,2,612.76,2,2,2,222
15652.0,23,4,1068.2,3,3,3,333
15658.0,8,4,1399.3700000000001,4,3,3,433
15659.0,22,2,226.04,3,2,1,321
15660.0,1,7,1212.13,4,4,3,443
15661.0,15,6,906.15,4,4,3,443
15662.0,297,2,283.73,1,2,1,121
15664.0,85,3,867.6,2,3,3,233
15665.0,47,3,1764.86,3,3,4,334
15666.0,108,2,632.9399999999999,2,2,2,222
15670.0,192,1,152.15,1,1,1,111
15672.0,361,1,45.300000000000004,1,1,1,111
15673.0,87,5,3478.09,2,4,4,244
15674.0,53,8,4501.63,2,4,4,244
15675.0,40,1,218.35,3,1,1,311
15677.0,57,2,648.4,2,2,2,222
15678.0,31,2,1473.24,3,2,3,323
15680.0,2,8,3173.9,4,4,4,444
15681.0,15,9,1563.54,4,4,3,443
15682.0,235,2,318.24,1,2,2,122
15683.0,109,1,330.79,2,1,2,212
15684.0,183,3,173.95,1,3,1,131
15685.0,86,1,55.980000000000004,2,1,1,211
15686.0,56,1,90.0,2,1,1,211
15688.0,54,1,190.57,2,1,1,211
15689.0,253,1,266.93,1,1,1,111
15691.0,30,3,434.5,3,3,2,332
15693.0,295,1,37.5,1,1,1,111
15694.0,1,12,4331.41,4,4,4,444
15695.0,233,2,721.06,1,2,3,123
15696.0,59,5,1170.1100000000001,2,4,3,243
15697.0,325,1,246.75,1,1,1,111
15698.0,260,1,46.2,1,1,1,111
15702.0,112,2,140.39000000000001,2,2,1,221
15704.0,138,2,1441.04,1,2,3,123
15708.0,5,3,969.19,4,3,3,433
15709.0,225,1,194.6,1,1,1,111
15710.0,53,1,898.87,2,1,3,213
15711.0,192,2,420.25,1,2,2,122
15712.0,15,7,2400.05,4,4,4,444
15713.0,2,3,654.09,4,3,2,432
15714.0,89,3,453.93,2,3,2,232
15715.0,191,5,658.02,1,4,2,142
15716.0,5,8,1913.55,4,4,4,444
15717.0,57,4,456.70000000000005,2,3,2,232
15718.0,176,1,293.79,1,1,1,111
15719.0,17,18,5165.9,4,4,4,444
15720.0,186,1,140.49,1,1,1,111
15722.0,81,6,3022.79,2,4,4,244
15723.0,47,3,740.0,3,3,3,333
15724.0,36,1,92.6,3,1,1,311
15726.0,26,1,321.91,3,1,2,312
15727.0,23,8,4212.65,3,4,4,344
15728.0,15,2,544.6,4,2,2,422
15729.0,36,2,107.55000000000001,3,2,1,321
15730.0,17,2,605.7,4,2,2,422
15731.0,189,1,125.3,1,1,1,111
15732.0,8,9,1387.95,4,4,3,443
15734.0,72,2,923.85,2,2,3,223
15735.0,57,1,327.68,2,1,2,212
15736.0,71,2,1767.12,2,2,4,224
15738.0,8,26,8560.550000000001,4,4,4,444
15741.0,94,2,208.62,2,2,1,221
15742.0,255,1,156.87,1,1,1,111
15747.0,11,6,1553.17,4,4,3,443
15748.0,85,2,465.45000000000005,2,2,2,222
15750.0,2,12,4330.461,4,4,4,444
15751.0,96,11,1380.44,2,4,3,243
15752.0,8,3,1557.96,4,3,3,433
15754.0,129,6,2579.04,2,4,4,244
15755.0,15,11,3628.87,4,4,4,444
15757.0,22,4,2225.94,3,3,4,334
15759.0,147,4,577.8900000000001,1,3,2,132
15760.0,266,2,13916.34,1,2,4,124
15761.0,78,1,143.05,2,1,1,211
15764.0,70,2,1223.1100000000001,2,2,3,223
15765.0,302,1,370.63,1,1,2,112
15766.0,92,2,516.0,2,2,2,222
15768.0,112,31,14687.06,2,4,4,244
15769.0,7,21,32451.6,4,4,4,444
15770.0,248,1,321.45,1,1,2,112
15771.0,240,3,1006.54,1,3,3,133
15772.0,54,1,280.88,2,1,1,211
15773.0,45,1,138.84,3,1,1,311
15774.0,54,5,1017.54,2,4,3,243
15775.0,267,1,45.6,1,1,1,111
15777.0,32,3,715.5,3,3,3,333
15778.0,67,1,307.95,2,1,2,212
15779.0,99,2,124.08000000000001,2,2,1,221
15782.0,66,1,1399.36,2,1,3,213
15784.0,103,2,848.3299999999999,2,2,3,223
15785.0,15,11,3640.96,4,4,4,444
15786.0,53,2,3582.62,2,2,4,224
15788.0,144,1,221.82999999999998,1,1,1,111
15789.0,67,5,1610.71,2,4,3,243
15791.0,165,3,1995.65,1,3,4,134
15792.0,35,2,933.84,3,2,3,323
15793.0,14,5,1433.96,4,4,3,443
15794.0,372,2,777.0,1,2,3,123
15795.0,66,7,1369.8600000000001,2,4,3,243
15796.0,10,9,2463.02,4,4,4,444
15797.0,217,2,613.6800000000001,1,2,2,122
15798.0,128,3,1535.37,2,3,3,233
15799.0,54,1,537.1999999999999,2,1,2,212
15800.0,89,5,530.18,2,4,2,242
15803.0,81,3,1513.84,2,3,3,233
15805.0,21,13,4660.75,3,4,4,344
15807.0,44,2,913.62,3,2,3,323
15808.0,5,18,14482.03,4,4,4,444
15809.0,95,2,758.67,2,2,3,223
15810.0,22,4,1607.06,3,3,3,333
15811.0,1,2,1557.38,4,2,3,423
15812.0,71,7,3400.33,2,4,4,244
15814.0,29,2,689.11,3,2,2,322
15816.0,178,2,144.14999999999998,1,2,1,121
15817.0,56,3,2766.4,2,3,4,234
15818.0,224,1,340.5,1,1,2,112
15819.0,67,6,2029.34,2,4,4,244
15822.0,129,4,954.59,2,3,3,233
15823.0,8,3,3882.17,4,3,4,434
15824.0,89,2,890.94,2,2,3,223
15826.0,204,1,943.97,1,1,3,113
15827.0,8,16,1957.98,4,4,4,444
15828.0,11,1,1108.82,4,1,3,413
15833.0,373,1,80.4,1,1,1,111
15834.0,12,3,1539.24,4,3,3,433
15837.0,121,1,385.03000000000003,2,1,2,212
15838.0,3,16,40519.92,4,4,4,444
15841.0,22,5,1518.35,3,4,3,343
15842.0,29,2,548.8,3,2,2,322
15845.0,172,3,714.51,1,3,3,133
15846.0,21,1,107.01,3,1,1,311
15847.0,64,3,433.3,2,3,2,232
15848.0,257,1,137.99,1,1,1,111
15850.0,12,4,771.87,4,3,3,433
15851.0,162,1,109.73,1,1,1,111
15852.0,162,1,96.55,1,1,1,111
15854.0,12,9,2609.16,4,4,4,444
15855.0,112,1,340.48,2,1,2,212
15856.0,1,26,17703.63,4,4,4,444
15857.0,66,1,273.48,2,1,1,211
15858.0,3,9,2508.77,4,4,4,444
15859.0,68,1,438.46,2,1,2,212
15860.0,4,10,1498.8,4,4,3,443
15861.0,92,4,1222.28,2,3,3,233
15862.0,9,10,2033.64,4,4,4,444
15863.0,253,3,286.26,1,3,1,131
15864.0,17,1,244.44000000000003,4,1,1,411
15865.0,49,2,1346.29,3,2,3,323
15867.0,5,17,5224.81,4,4,4,444
15868.0,219,1,94.53,1,1,1,111
15869.0,262,1,171.47,1,1,1,111
15870.0,32,3,506.02,3,3,2,332
15871.0,73,1,33.099999999999994,2,1,1,211
15872.0,14,2,413.0,4,2,2,422
15873.0,135,4,313.91999999999996,2,3,2,232
15874.0,23,14,6878.88,3,4,4,344
15875.0,282,1,108.52,1,1,1,111
15876.0,45,2,1449.1399999999999,3,2,3,323
15878.0,197,2,330.77,1,2,2,122
15879.0,40,4,1137.8,3,3,3,333
15880.0,5,1,329.03000000000003,4,1,2,412
15882.0,4,6,979.62,4,4,3,443
15884.0,68,2,244.60000000000002,2,2,1,221
15885.0,19,12,1572.47,3,4,3,343
15886.0,52,3,871.78,3,3,3,333
15887.0,42,3,1027.15,3,3,3,333
15888.0,36,2,260.85,3,2,1,321
15889.0,5,7,1279.6,4,4,3,443
15890.0,30,5,535.65,3,4,2,342
15892.0,305,1,128.2,1,1,1,111
15893.0,117,1,305.28000000000003,2,1,1,211
15894.0,5,1,151.44,4,1,1,411
15898.0,3,22,4129.26,4,4,4,444
15899.0,4,1,56.25,4,1,1,411
15900.0,49,3,549.29,3,3,2,332
